구분,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종,평균
2003년07월20일,1318.29,1264.17,1248.02,1288.0,1252.16,1276.98,1266.0,1286.92,1272.5,1245.42,1253.19,1250.25,1242.78,1251.69,1259.0,1324.75,NaN,1268.7575000000002
2003년07월21일,1318.29,1264.17,1248.02,1288.0,1252.16,1276.98,1266.0,1286.92,1272.5,1245.42,1253.19,1250.25,1242.78,1251.69,1259.0,1324.75,NaN,1268.7575000000002
2003년07월22일,1318.29,1264.17,1248.02,1288.0,1252.16,1276.98,1266.0,1286.92,1272.5,1245.42,1253.19,1250.25,1242.78,1251.69,1259.0,1324.75,NaN,1268.7575000000002
2003년07월23일,1318.29,1264.17,1248.02,1288.0,1252.16,1276.98,1266.0,1286.92,1272.5,1245.42,1253.19,1250.25,1242.78,1251.69,1259.0,1324.75,NaN,1268.7575000000002
2003년07월24일,1318.29,1264.17,1248.02,1288.0,1252.16,1276.98,1266.0,1286.92,1272.5,1245.42,1253.19,1250.25,1242.78,1251.69,1259.0,1324.75,NaN,1268.7575000000002
2003년07월25일,1318.29,1264.17,1248.02,1288.0,1252.16,1276.98,1266.0,1286.92,1272.5,1245.42,1253.19,1250.25,1242.78,1251.69,1259.0,1324.75,NaN,1268.7575000000002
2003년07월26일,1318.29,1264.17,1248.02,1288.0,1252.16,1276.98,1266.0,1286.92,1272.5,1245.42,1253.19,1250.25,1242.78,1251.69,1259.0,1324.75,NaN,1268.7575000000002
2003년07월27일,1318.29,1264.17,1248.02,1288.0,1252.16,1276.98,1266.0,1286.92,1272.5,1245.42,1253.19,1250.25,1242.78,1251.69,1259.0,1324.75,NaN,1268.7575000000002
2003년07월28일,1318.29,1264.17,1248.02,1288.0,1252.16,1276.98,1266.0,1286.92,1272.5,1245.42,1253.19,1250.25,1242.78,1251.69,1259.0,1324.75,NaN,1268.7575000000002
2003년07월29일,1318.29,1264.17,1248.02,1288.0,1252.16,1276.98,1266.0,1286.92,1272.5,1245.42,1253.19,1250.25,1242.78,1251.69,1259.0,1324.75,NaN,1268.7575000000002
2003년07월30일,1318.29,1264.17,1248.02,1288.0,1252.16,1276.98,1266.0,1286.92,1272.5,1245.42,1253.19,1250.25,1242.78,1251.69,1259.0,1324.75,NaN,1268.7575000000002
2003년07월31일,1318.29,1264.17,1248.02,1288.0,1252.16,1276.98,1266.0,1286.92,1272.5,1245.42,1253.19,1250.25,1242.78,1251.69,1259.0,1324.75,NaN,1268.7575000000002
2003년08월01일,1317.68,1261.08,1245.93,1289.36,1252.83,1274.2,1266.73,1284.96,1271.61,1237.36,1247.48,1239.76,1237.44,1249.09,1257.82,1326.5,NaN,1266.2393749999999
2003년08월02일,1317.68,1261.08,1245.93,1289.36,1252.83,1274.2,1266.73,1284.96,1271.61,1237.36,1247.48,1239.76,1237.44,1249.09,1257.82,1326.5,NaN,1266.2393749999999
2003년08월03일,1317.68,1261.08,1245.93,1289.36,1252.83,1274.2,1266.73,1284.96,1271.61,1237.36,1247.48,1239.76,1237.44,1249.09,1257.82,1326.5,NaN,1266.2393749999999
2003년08월04일,1317.68,1261.08,1245.93,1289.36,1252.83,1274.2,1266.73,1284.96,1271.61,1237.36,1247.48,1239.76,1237.44,1249.09,1257.82,1326.5,NaN,1266.2393749999999
2003년08월05일,1317.68,1261.08,1245.93,1289.36,1252.83,1274.2,1266.73,1284.96,1271.61,1237.36,1247.48,1239.76,1237.44,1249.09,1257.82,1326.5,NaN,1266.2393749999999
2003년08월06일,1317.68,1261.08,1245.93,1289.36,1252.83,1274.2,1266.73,1284.96,1271.61,1237.36,1247.48,1239.76,1237.44,1249.09,1257.82,1326.5,NaN,1266.2393749999999
2003년08월07일,1317.68,1261.08,1245.93,1289.36,1252.83,1274.2,1266.73,1284.96,1271.61,1237.36,1247.48,1239.76,1237.44,1249.09,1257.82,1326.5,NaN,1266.2393749999999
2003년08월08일,1317.68,1261.08,1245.93,1289.36,1252.83,1274.2,1266.73,1284.96,1271.61,1237.36,1247.48,1239.76,1237.44,1249.09,1257.82,1326.5,NaN,1266.2393749999999
2003년08월09일,1317.68,1261.08,1245.93,1289.36,1252.83,1274.2,1266.73,1284.96,1271.61,1237.36,1247.48,1239.76,1237.44,1249.09,1257.82,1326.5,NaN,1266.2393749999999
2003년08월10일,1317.68,1261.08,1245.93,1289.36,1252.83,1274.2,1266.73,1284.96,1271.61,1237.36,1247.48,1239.76,1237.44,1249.09,1257.82,1326.5,NaN,1266.2393749999999
2003년08월11일,1317.68,1261.08,1245.93,1289.36,1252.83,1274.2,1266.73,1284.96,1271.61,1237.36,1247.48,1239.76,1237.44,1249.09,1257.82,1326.5,NaN,1266.2393749999999
2003년08월12일,1317.68,1261.08,1245.93,1289.36,1252.83,1274.2,1266.73,1284.96,1271.61,1237.36,1247.48,1239.76,1237.44,1249.09,1257.82,1326.5,NaN,1266.2393749999999
2003년08월13일,1317.68,1261.08,1245.93,1289.36,1252.83,1274.2,1266.73,1284.96,1271.61,1237.36,1247.48,1239.76,1237.44,1249.09,1257.82,1326.5,NaN,1266.2393749999999
2003년08월14일,1317.68,1261.08,1245.93,1289.36,1252.83,1274.2,1266.73,1284.96,1271.61,1237.36,1247.48,1239.76,1237.44,1249.09,1257.82,1326.5,NaN,1266.2393749999999
2003년08월15일,1317.68,1261.08,1245.93,1289.36,1252.83,1274.2,1266.73,1284.96,1271.61,1237.36,1247.48,1239.76,1237.44,1249.09,1257.82,1326.5,NaN,1266.2393749999999
2003년08월16일,1317.68,1261.08,1245.93,1289.36,1252.83,1274.2,1266.73,1284.96,1271.61,1237.36,1247.48,1239.76,1237.44,1249.09,1257.82,1326.5,NaN,1266.2393749999999
2003년08월17일,1317.68,1261.08,1245.93,1289.36,1252.83,1274.2,1266.73,1284.96,1271.61,1237.36,1247.48,1239.76,1237.44,1249.09,1257.82,1326.5,NaN,1266.2393749999999
2003년08월18일,1317.68,1261.08,1245.93,1289.36,1252.83,1274.2,1266.73,1284.96,1271.61,1237.36,1247.48,1239.76,1237.44,1249.09,1257.82,1326.5,NaN,1266.2393749999999
2003년08월19일,1317.68,1261.08,1245.93,1289.36,1252.83,1274.2,1266.73,1284.96,1271.61,1237.36,1247.48,1239.76,1237.44,1249.09,1257.82,1326.5,NaN,1266.2393749999999
2003년08월20일,1317.68,1261.08,1245.93,1289.36,1252.83,1274.2,1266.73,1284.96,1271.61,1237.36,1247.48,1239.76,1237.44,1249.09,1257.82,1326.5,NaN,1266.2393749999999
2003년08월21일,1317.68,1261.08,1245.93,1289.36,1252.83,1274.2,1266.73,1284.96,1271.61,1237.36,1247.48,1239.76,1237.44,1249.09,1257.82,1326.5,NaN,1266.2393749999999
2003년08월22일,1317.68,1261.08,1245.93,1289.36,1252.83,1274.2,1266.73,1284.96,1271.61,1237.36,1247.48,1239.76,1237.44,1249.09,1257.82,1326.5,NaN,1266.2393749999999
2003년08월23일,1317.68,1261.08,1245.93,1289.36,1252.83,1274.2,1266.73,1284.96,1271.61,1237.36,1247.48,1239.76,1237.44,1249.09,1257.82,1326.5,NaN,1266.2393749999999
2003년08월24일,1317.68,1261.08,1245.93,1289.36,1252.83,1274.2,1266.73,1284.96,1271.61,1237.36,1247.48,1239.76,1237.44,1249.09,1257.82,1326.5,NaN,1266.2393749999999
2003년08월25일,1317.68,1261.08,1245.93,1289.36,1252.83,1274.2,1266.73,1284.96,1271.61,1237.36,1247.48,1239.76,1237.44,1249.09,1257.82,1326.5,NaN,1266.2393749999999
2003년08월26일,1317.68,1261.08,1245.93,1289.36,1252.83,1274.2,1266.73,1284.96,1271.61,1237.36,1247.48,1239.76,1237.44,1249.09,1257.82,1326.5,NaN,1266.2393749999999
2003년08월27일,1317.68,1261.08,1245.93,1289.36,1252.83,1274.2,1266.73,1284.96,1271.61,1237.36,1247.48,1239.76,1237.44,1249.09,1257.82,1326.5,NaN,1266.2393749999999
2003년08월28일,1317.68,1261.08,1245.93,1289.36,1252.83,1274.2,1266.73,1284.96,1271.61,1237.36,1247.48,1239.76,1237.44,1249.09,1257.82,1326.5,NaN,1266.2393749999999
2003년08월29일,1317.68,1261.08,1245.93,1289.36,1252.83,1274.2,1266.73,1284.96,1271.61,1237.36,1247.48,1239.76,1237.44,1249.09,1257.82,1326.5,NaN,1266.2393749999999
2003년08월30일,1317.68,1261.08,1245.93,1289.36,1252.83,1274.2,1266.73,1284.96,1271.61,1237.36,1247.48,1239.76,1237.44,1249.09,1257.82,1326.5,NaN,1266.2393749999999
2003년08월31일,1317.68,1261.08,1245.93,1289.36,1252.83,1274.2,1266.73,1284.96,1271.61,1237.36,1247.48,1239.76,1237.44,1249.09,1257.82,1326.5,NaN,1266.2393749999999
2003년09월01일,1317.5,1260.89,1245.95,1288.31,1253.94,1274.87,1267.44,1285.15,1271.25,1237.9,1245.41,1237.67,1237.8,1244.92,1256.7,1326.5,NaN,1265.7625
2003년09월02일,1317.5,1260.89,1245.95,1288.31,1253.94,1274.87,1267.44,1285.15,1271.25,1237.9,1245.41,1237.67,1237.8,1244.92,1256.7,1326.5,NaN,1265.7625
2003년09월03일,1317.5,1260.89,1245.95,1288.31,1253.94,1274.87,1267.44,1285.15,1271.25,1237.9,1245.41,1237.67,1237.8,1244.92,1256.7,1326.5,NaN,1265.7625
2003년09월04일,1317.5,1260.89,1245.95,1288.31,1253.94,1274.87,1267.44,1285.15,1271.25,1237.9,1245.41,1237.67,1237.8,1244.92,1256.7,1326.5,NaN,1265.7625
2003년09월05일,1317.5,1260.89,1245.95,1288.31,1253.94,1274.87,1267.44,1285.15,1271.25,1237.9,1245.41,1237.67,1237.8,1244.92,1256.7,1326.5,NaN,1265.7625
2003년09월06일,1317.5,1260.89,1245.95,1288.31,1253.94,1274.87,1267.44,1285.15,1271.25,1237.9,1245.41,1237.67,1237.8,1244.92,1256.7,1326.5,NaN,1265.7625
2003년09월07일,1317.5,1260.89,1245.95,1288.31,1253.94,1274.87,1267.44,1285.15,1271.25,1237.9,1245.41,1237.67,1237.8,1244.92,1256.7,1326.5,NaN,1265.7625
2003년09월08일,1317.5,1260.89,1245.95,1288.31,1253.94,1274.87,1267.44,1285.15,1271.25,1237.9,1245.41,1237.67,1237.8,1244.92,1256.7,1326.5,NaN,1265.7625
2003년09월09일,1317.5,1260.89,1245.95,1288.31,1253.94,1274.87,1267.44,1285.15,1271.25,1237.9,1245.41,1237.67,1237.8,1244.92,1256.7,1326.5,NaN,1265.7625
2003년09월10일,1317.5,1260.89,1245.95,1288.31,1253.94,1274.87,1267.44,1285.15,1271.25,1237.9,1245.41,1237.67,1237.8,1244.92,1256.7,1326.5,NaN,1265.7625
2003년09월11일,1317.5,1260.89,1245.95,1288.31,1253.94,1274.87,1267.44,1285.15,1271.25,1237.9,1245.41,1237.67,1237.8,1244.92,1256.7,1326.5,NaN,1265.7625
2003년09월12일,1317.5,1260.89,1245.95,1288.31,1253.94,1274.87,1267.44,1285.15,1271.25,1237.9,1245.41,1237.67,1237.8,1244.92,1256.7,1326.5,NaN,1265.7625
2003년09월13일,1317.5,1260.89,1245.95,1288.31,1253.94,1274.87,1267.44,1285.15,1271.25,1237.9,1245.41,1237.67,1237.8,1244.92,1256.7,1326.5,NaN,1265.7625
2003년09월14일,1317.5,1260.89,1245.95,1288.31,1253.94,1274.87,1267.44,1285.15,1271.25,1237.9,1245.41,1237.67,1237.8,1244.92,1256.7,1326.5,NaN,1265.7625
2003년09월15일,1317.5,1260.89,1245.95,1288.31,1253.94,1274.87,1267.44,1285.15,1271.25,1237.9,1245.41,1237.67,1237.8,1244.92,1256.7,1326.5,NaN,1265.7625
2003년09월16일,1317.5,1260.89,1245.95,1288.31,1253.94,1274.87,1267.44,1285.15,1271.25,1237.9,1245.41,1237.67,1237.8,1244.92,1256.7,1326.5,NaN,1265.7625
2003년09월17일,1317.5,1260.89,1245.95,1288.31,1253.94,1274.87,1267.44,1285.15,1271.25,1237.9,1245.41,1237.67,1237.8,1244.92,1256.7,1326.5,NaN,1265.7625
2003년09월18일,1317.5,1260.89,1245.95,1288.31,1253.94,1274.87,1267.44,1285.15,1271.25,1237.9,1245.41,1237.67,1237.8,1244.92,1256.7,1326.5,NaN,1265.7625
2003년09월19일,1317.5,1260.89,1245.95,1288.31,1253.94,1274.87,1267.44,1285.15,1271.25,1237.9,1245.41,1237.67,1237.8,1244.92,1256.7,1326.5,NaN,1265.7625
2003년09월20일,1317.5,1260.89,1245.95,1288.31,1253.94,1274.87,1267.44,1285.15,1271.25,1237.9,1245.41,1237.67,1237.8,1244.92,1256.7,1326.5,NaN,1265.7625
2003년09월21일,1317.5,1260.89,1245.95,1288.31,1253.94,1274.87,1267.44,1285.15,1271.25,1237.9,1245.41,1237.67,1237.8,1244.92,1256.7,1326.5,NaN,1265.7625
2003년09월22일,1317.5,1260.89,1245.95,1288.31,1253.94,1274.87,1267.44,1285.15,1271.25,1237.9,1245.41,1237.67,1237.8,1244.92,1256.7,1326.5,NaN,1265.7625
2003년09월23일,1317.5,1260.89,1245.95,1288.31,1253.94,1274.87,1267.44,1285.15,1271.25,1237.9,1245.41,1237.67,1237.8,1244.92,1256.7,1326.5,NaN,1265.7625
2003년09월24일,1317.5,1260.89,1245.95,1288.31,1253.94,1274.87,1267.44,1285.15,1271.25,1237.9,1245.41,1237.67,1237.8,1244.92,1256.7,1326.5,NaN,1265.7625
2003년09월25일,1317.5,1260.89,1245.95,1288.31,1253.94,1274.87,1267.44,1285.15,1271.25,1237.9,1245.41,1237.67,1237.8,1244.92,1256.7,1326.5,NaN,1265.7625
2003년09월26일,1317.5,1260.89,1245.95,1288.31,1253.94,1274.87,1267.44,1285.15,1271.25,1237.9,1245.41,1237.67,1237.8,1244.92,1256.7,1326.5,NaN,1265.7625
2003년09월27일,1317.5,1260.89,1245.95,1288.31,1253.94,1274.87,1267.44,1285.15,1271.25,1237.9,1245.41,1237.67,1237.8,1244.92,1256.7,1326.5,NaN,1265.7625
2003년09월28일,1317.5,1260.89,1245.95,1288.31,1253.94,1274.87,1267.44,1285.15,1271.25,1237.9,1245.41,1237.67,1237.8,1244.92,1256.7,1326.5,NaN,1265.7625
2003년09월29일,1317.5,1260.89,1245.95,1288.31,1253.94,1274.87,1267.44,1285.15,1271.25,1237.9,1245.41,1237.67,1237.8,1244.92,1256.7,1326.5,NaN,1265.7625
2003년09월30일,1317.5,1260.89,1245.95,1288.31,1253.94,1274.87,1267.44,1285.15,1271.25,1237.9,1245.41,1237.67,1237.8,1244.92,1256.7,1326.5,NaN,1265.7625
2003년10월1일,1323.31,1263.59,1243.63,1294.74,1254.28,1277.69,1269.72,1290.33,1275.17,1239.33,1248.72,1235.34,1237.82,1247.84,1259.07,1333.8,NaN,1268.3987499999998
2003년10월2일,1323.31,1263.59,1243.63,1294.74,1254.28,1277.69,1269.72,1290.33,1275.17,1239.33,1248.72,1235.34,1237.82,1247.84,1259.07,1333.8,NaN,1268.3987499999998
2003년10월3일,1323.31,1263.59,1243.63,1294.74,1254.28,1277.69,1269.72,1290.33,1275.17,1239.33,1248.72,1235.34,1237.82,1247.84,1259.07,1333.8,NaN,1268.3987499999998
2003년10월4일,1323.31,1263.59,1243.63,1294.74,1254.28,1277.69,1269.72,1290.33,1275.17,1239.33,1248.72,1235.34,1237.82,1247.84,1259.07,1333.8,NaN,1268.3987499999998
2003년10월5일,1323.31,1263.59,1243.63,1294.74,1254.28,1277.69,1269.72,1290.33,1275.17,1239.33,1248.72,1235.34,1237.82,1247.84,1259.07,1333.8,NaN,1268.3987499999998
2003년10월6일,1323.31,1263.59,1243.63,1294.74,1254.28,1277.69,1269.72,1290.33,1275.17,1239.33,1248.72,1235.34,1237.82,1247.84,1259.07,1333.8,NaN,1268.3987499999998
2003년10월7일,1323.31,1263.59,1243.63,1294.74,1254.28,1277.69,1269.72,1290.33,1275.17,1239.33,1248.72,1235.34,1237.82,1247.84,1259.07,1333.8,NaN,1268.3987499999998
2003년10월8일,1323.31,1263.59,1243.63,1294.74,1254.28,1277.69,1269.72,1290.33,1275.17,1239.33,1248.72,1235.34,1237.82,1247.84,1259.07,1333.8,NaN,1268.3987499999998
2003년10월9일,1323.31,1263.59,1243.63,1294.74,1254.28,1277.69,1269.72,1290.33,1275.17,1239.33,1248.72,1235.34,1237.82,1247.84,1259.07,1333.8,NaN,1268.3987499999998
2003년10월10일,1323.31,1263.59,1243.63,1294.74,1254.28,1277.69,1269.72,1290.33,1275.17,1239.33,1248.72,1235.34,1237.82,1247.84,1259.07,1333.8,NaN,1268.3987499999998
2003년10월11일,1323.31,1263.59,1243.63,1294.74,1254.28,1277.69,1269.72,1290.33,1275.17,1239.33,1248.72,1235.34,1237.82,1247.84,1259.07,1333.8,NaN,1268.3987499999998
2003년10월12일,1323.31,1263.59,1243.63,1294.74,1254.28,1277.69,1269.72,1290.33,1275.17,1239.33,1248.72,1235.34,1237.82,1247.84,1259.07,1333.8,NaN,1268.3987499999998
2003년10월13일,1323.31,1263.59,1243.63,1294.74,1254.28,1277.69,1269.72,1290.33,1275.17,1239.33,1248.72,1235.34,1237.82,1247.84,1259.07,1333.8,NaN,1268.3987499999998
2003년10월14일,1323.31,1263.59,1243.63,1294.74,1254.28,1277.69,1269.72,1290.33,1275.17,1239.33,1248.72,1235.34,1237.82,1247.84,1259.07,1333.8,NaN,1268.3987499999998
2003년10월15일,1323.31,1263.59,1243.63,1294.74,1254.28,1277.69,1269.72,1290.33,1275.17,1239.33,1248.72,1235.34,1237.82,1247.84,1259.07,1333.8,NaN,1268.3987499999998
2003년10월16일,1323.31,1263.59,1243.63,1294.74,1254.28,1277.69,1269.72,1290.33,1275.17,1239.33,1248.72,1235.34,1237.82,1247.84,1259.07,1333.8,NaN,1268.3987499999998
2003년10월17일,1323.31,1263.59,1243.63,1294.74,1254.28,1277.69,1269.72,1290.33,1275.17,1239.33,1248.72,1235.34,1237.82,1247.84,1259.07,1333.8,NaN,1268.3987499999998
2003년10월18일,1323.31,1263.59,1243.63,1294.74,1254.28,1277.69,1269.72,1290.33,1275.17,1239.33,1248.72,1235.34,1237.82,1247.84,1259.07,1333.8,NaN,1268.3987499999998
2003년10월19일,1323.31,1263.59,1243.63,1294.74,1254.28,1277.69,1269.72,1290.33,1275.17,1239.33,1248.72,1235.34,1237.82,1247.84,1259.07,1333.8,NaN,1268.3987499999998
2003년10월20일,1323.31,1263.59,1243.63,1294.74,1254.28,1277.69,1269.72,1290.33,1275.17,1239.33,1248.72,1235.34,1237.82,1247.84,1259.07,1333.8,NaN,1268.3987499999998
2003년10월21일,1323.31,1263.59,1243.63,1294.74,1254.28,1277.69,1269.72,1290.33,1275.17,1239.33,1248.72,1235.34,1237.82,1247.84,1259.07,1333.8,NaN,1268.3987499999998
2003년10월22일,1323.31,1263.59,1243.63,1294.74,1254.28,1277.69,1269.72,1290.33,1275.17,1239.33,1248.72,1235.34,1237.82,1247.84,1259.07,1333.8,NaN,1268.3987499999998
2003년10월23일,1323.31,1263.59,1243.63,1294.74,1254.28,1277.69,1269.72,1290.33,1275.17,1239.33,1248.72,1235.34,1237.82,1247.84,1259.07,1333.8,NaN,1268.3987499999998
2003년10월24일,1323.31,1263.59,1243.63,1294.74,1254.28,1277.69,1269.72,1290.33,1275.17,1239.33,1248.72,1235.34,1237.82,1247.84,1259.07,1333.8,NaN,1268.3987499999998
2003년10월25일,1323.31,1263.59,1243.63,1294.74,1254.28,1277.69,1269.72,1290.33,1275.17,1239.33,1248.72,1235.34,1237.82,1247.84,1259.07,1333.8,NaN,1268.3987499999998
2003년10월26일,1323.31,1263.59,1243.63,1294.74,1254.28,1277.69,1269.72,1290.33,1275.17,1239.33,1248.72,1235.34,1237.82,1247.84,1259.07,1333.8,NaN,1268.3987499999998
2003년10월27일,1323.31,1263.59,1243.63,1294.74,1254.28,1277.69,1269.72,1290.33,1275.17,1239.33,1248.72,1235.34,1237.82,1247.84,1259.07,1333.8,NaN,1268.3987499999998
2003년10월28일,1323.31,1263.59,1243.63,1294.74,1254.28,1277.69,1269.72,1290.33,1275.17,1239.33,1248.72,1235.34,1237.82,1247.84,1259.07,1333.8,NaN,1268.3987499999998
2003년10월29일,1323.31,1263.59,1243.63,1294.74,1254.28,1277.69,1269.72,1290.33,1275.17,1239.33,1248.72,1235.34,1237.82,1247.84,1259.07,1333.8,NaN,1268.3987499999998
2003년10월30일,1323.31,1263.59,1243.63,1294.74,1254.28,1277.69,1269.72,1290.33,1275.17,1239.33,1248.72,1235.34,1237.82,1247.84,1259.07,1333.8,NaN,1268.3987499999998
2003년10월31일,1323.31,1263.59,1243.63,1294.74,1254.28,1277.69,1269.72,1290.33,1275.17,1239.33,1248.72,1235.34,1237.82,1247.84,1259.07,1333.8,NaN,1268.3987499999998
2003년11월1일,1342.67,1287.55,1267.23,1315.33,1283.0,1296.47,1288.04,1309.83,1296.02,1258.6,1266.47,1256.2,1255.21,1265.41,1280.38,1356.0,NaN,1289.025625
2003년11월2일,1342.67,1287.55,1267.23,1315.33,1283.0,1296.47,1288.04,1309.83,1296.02,1258.6,1266.47,1256.2,1255.21,1265.41,1280.38,1356.0,NaN,1289.025625
2003년11월3일,1342.67,1287.55,1267.23,1315.33,1283.0,1296.47,1288.04,1309.83,1296.02,1258.6,1266.47,1256.2,1255.21,1265.41,1280.38,1356.0,NaN,1289.025625
2003년11월4일,1342.67,1287.55,1267.23,1315.33,1283.0,1296.47,1288.04,1309.83,1296.02,1258.6,1266.47,1256.2,1255.21,1265.41,1280.38,1356.0,NaN,1289.025625
2003년11월5일,1342.67,1287.55,1267.23,1315.33,1283.0,1296.47,1288.04,1309.83,1296.02,1258.6,1266.47,1256.2,1255.21,1265.41,1280.38,1356.0,NaN,1289.025625
2003년11월6일,1342.67,1287.55,1267.23,1315.33,1283.0,1296.47,1288.04,1309.83,1296.02,1258.6,1266.47,1256.2,1255.21,1265.41,1280.38,1356.0,NaN,1289.025625
2003년11월7일,1342.67,1287.55,1267.23,1315.33,1283.0,1296.47,1288.04,1309.83,1296.02,1258.6,1266.47,1256.2,1255.21,1265.41,1280.38,1356.0,NaN,1289.025625
2003년11월8일,1342.67,1287.55,1267.23,1315.33,1283.0,1296.47,1288.04,1309.83,1296.02,1258.6,1266.47,1256.2,1255.21,1265.41,1280.38,1356.0,NaN,1289.025625
2003년11월9일,1342.67,1287.55,1267.23,1315.33,1283.0,1296.47,1288.04,1309.83,1296.02,1258.6,1266.47,1256.2,1255.21,1265.41,1280.38,1356.0,NaN,1289.025625
2003년11월10일,1342.67,1287.55,1267.23,1315.33,1283.0,1296.47,1288.04,1309.83,1296.02,1258.6,1266.47,1256.2,1255.21,1265.41,1280.38,1356.0,NaN,1289.025625
2003년11월11일,1342.67,1287.55,1267.23,1315.33,1283.0,1296.47,1288.04,1309.83,1296.02,1258.6,1266.47,1256.2,1255.21,1265.41,1280.38,1356.0,NaN,1289.025625
2003년11월12일,1342.67,1287.55,1267.23,1315.33,1283.0,1296.47,1288.04,1309.83,1296.02,1258.6,1266.47,1256.2,1255.21,1265.41,1280.38,1356.0,NaN,1289.025625
2003년11월13일,1342.67,1287.55,1267.23,1315.33,1283.0,1296.47,1288.04,1309.83,1296.02,1258.6,1266.47,1256.2,1255.21,1265.41,1280.38,1356.0,NaN,1289.025625
2003년11월14일,1342.67,1287.55,1267.23,1315.33,1283.0,1296.47,1288.04,1309.83,1296.02,1258.6,1266.47,1256.2,1255.21,1265.41,1280.38,1356.0,NaN,1289.025625
2003년11월15일,1342.67,1287.55,1267.23,1315.33,1283.0,1296.47,1288.04,1309.83,1296.02,1258.6,1266.47,1256.2,1255.21,1265.41,1280.38,1356.0,NaN,1289.025625
2003년11월16일,1342.67,1287.55,1267.23,1315.33,1283.0,1296.47,1288.04,1309.83,1296.02,1258.6,1266.47,1256.2,1255.21,1265.41,1280.38,1356.0,NaN,1289.025625
2003년11월17일,1342.67,1287.55,1267.23,1315.33,1283.0,1296.47,1288.04,1309.83,1296.02,1258.6,1266.47,1256.2,1255.21,1265.41,1280.38,1356.0,NaN,1289.025625
2003년11월18일,1342.67,1287.55,1267.23,1315.33,1283.0,1296.47,1288.04,1309.83,1296.02,1258.6,1266.47,1256.2,1255.21,1265.41,1280.38,1356.0,NaN,1289.025625
2003년11월19일,1342.67,1287.55,1267.23,1315.33,1283.0,1296.47,1288.04,1309.83,1296.02,1258.6,1266.47,1256.2,1255.21,1265.41,1280.38,1356.0,NaN,1289.025625
2003년11월20일,1342.67,1287.55,1267.23,1315.33,1283.0,1296.47,1288.04,1309.83,1296.02,1258.6,1266.47,1256.2,1255.21,1265.41,1280.38,1356.0,NaN,1289.025625
2003년11월21일,1342.67,1287.55,1267.23,1315.33,1283.0,1296.47,1288.04,1309.83,1296.02,1258.6,1266.47,1256.2,1255.21,1265.41,1280.38,1356.0,NaN,1289.025625
2003년11월22일,1342.67,1287.55,1267.23,1315.33,1283.0,1296.47,1288.04,1309.83,1296.02,1258.6,1266.47,1256.2,1255.21,1265.41,1280.38,1356.0,NaN,1289.025625
2003년11월23일,1342.67,1287.55,1267.23,1315.33,1283.0,1296.47,1288.04,1309.83,1296.02,1258.6,1266.47,1256.2,1255.21,1265.41,1280.38,1356.0,NaN,1289.025625
2003년11월24일,1342.67,1287.55,1267.23,1315.33,1283.0,1296.47,1288.04,1309.83,1296.02,1258.6,1266.47,1256.2,1255.21,1265.41,1280.38,1356.0,NaN,1289.025625
2003년11월25일,1342.67,1287.55,1267.23,1315.33,1283.0,1296.47,1288.04,1309.83,1296.02,1258.6,1266.47,1256.2,1255.21,1265.41,1280.38,1356.0,NaN,1289.025625
2003년11월26일,1342.67,1287.55,1267.23,1315.33,1283.0,1296.47,1288.04,1309.83,1296.02,1258.6,1266.47,1256.2,1255.21,1265.41,1280.38,1356.0,NaN,1289.025625
2003년11월27일,1342.67,1287.55,1267.23,1315.33,1283.0,1296.47,1288.04,1309.83,1296.02,1258.6,1266.47,1256.2,1255.21,1265.41,1280.38,1356.0,NaN,1289.025625
2003년11월28일,1342.67,1287.55,1267.23,1315.33,1283.0,1296.47,1288.04,1309.83,1296.02,1258.6,1266.47,1256.2,1255.21,1265.41,1280.38,1356.0,NaN,1289.025625
2003년11월29일,1342.67,1287.55,1267.23,1315.33,1283.0,1296.47,1288.04,1309.83,1296.02,1258.6,1266.47,1256.2,1255.21,1265.41,1280.38,1356.0,NaN,1289.025625
2003년11월30일,1342.67,1287.55,1267.23,1315.33,1283.0,1296.47,1288.04,1309.83,1296.02,1258.6,1266.47,1256.2,1255.21,1265.41,1280.38,1356.0,NaN,1289.025625
2003년12월1일,1350.23,1296.99,1282.01,1324.64,1312.0,1306.47,1297.82,1319.75,1302.26,1272.48,1279.83,1266.35,1273.61,1276.63,1289.65,1363.0,NaN,1300.8575
2003년12월2일,1350.23,1296.99,1282.01,1324.64,1312.0,1306.47,1297.82,1319.75,1302.26,1272.48,1279.83,1266.35,1273.61,1276.63,1289.65,1363.0,NaN,1300.8575
2003년12월3일,1350.23,1296.99,1282.01,1324.64,1312.0,1306.47,1297.82,1319.75,1302.26,1272.48,1279.83,1266.35,1273.61,1276.63,1289.65,1363.0,NaN,1300.8575
2003년12월4일,1350.23,1296.99,1282.01,1324.64,1312.0,1306.47,1297.82,1319.75,1302.26,1272.48,1279.83,1266.35,1273.61,1276.63,1289.65,1363.0,NaN,1300.8575
2003년12월5일,1350.23,1296.99,1282.01,1324.64,1312.0,1306.47,1297.82,1319.75,1302.26,1272.48,1279.83,1266.35,1273.61,1276.63,1289.65,1363.0,NaN,1300.8575
